County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Location,Counties,New York Zip Codes
New York,740229,Store,JAC   ,251 DELI CORP                    ,4 WAY DELI GROCERY     ,251,6TH AVE.                     ,             ,               ,NEW YORK          ,NY,10014,1500,"{'latitude': '40.728921', 'longitude': '-74.002596', 'human_address': '{""address"": ""251 6TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10014""}'}",2095,738
New York,710295,Store,JAC   ,501 DELI CORP                    ,501 DELI               ,501,W 125TH ST               ,             ,               ,NEW YORK          ,NY,10027,2000,"{'latitude': '40.813657', 'longitude': '-73.956575', 'human_address': '{""address"": ""501 W 125TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,723915,Store,A     ,501 GROCERY CORP                 ,501 GROCERY            ,501,W 133RD ST                   ,             ,               ,NEW YORK          ,NY,10027,600,"{'latitude': '40.817747', 'longitude': '-73.953539', 'human_address': '{""address"": ""501 W 133RD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,738792,Store,JAC   ,50 WEST ENTERPRISE INC           ,50 WEST ENTERPRISE     ,50,WEST STREET                   ,             ,               ,NEW YORK          ,NY,10006,0,"{'latitude': '40.708293', 'longitude': '-74.015279', 'human_address': '{""address"": ""50 WEST STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10006""}'}",2095,722
New York,742380,Store,JAC   ,514 MY DELI & GROCERY INC        ,514 MY DELI & GROCERY  ,514,HUDSON ST                    ,             ,               ,NEW YORK          ,NY,10014,1800,"{'latitude': '40.733586', 'longitude': '-74.006305', 'human_address': '{""address"": ""514 HUDSON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10014""}'}",2095,738
New York,732078,Store,JAC   ,515 DELI CORP                    ,515 DELI               ,515,2ND AVE                      ,             ,               ,NEW YORK          ,NY,10016,1000,"{'latitude': '40.741418', 'longitude': '-73.978317', 'human_address': '{""address"": ""515 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,740328,Store,JAC   ,51 EAST 34TH STREET DELI INC     ,51 EAST 34TH STREET DEL,51,E 34TH STREET                 ,             ,               ,NEW YORK          ,NY,10016,0,"{'latitude': '40.74744', 'longitude': '-73.982164', 'human_address': '{""address"": ""51 E 34TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,701940,Store,JAC   ,51 EAST BROADWAY MARKET INC      ,51 EAST BROADWAY MARKET,51,E BROADWAY                    ,             ,               ,NEW YORK          ,NY,10002,2500,"{'latitude': '40.7136', 'longitude': '-73.995653', 'human_address': '{""address"": ""51 E BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,737852,Store,JAC   ,523 DELI & GRILL CORP            ,523 DELI & GRILL       ,523,GRAND STREET                 ,             ,               ,NEW YORK          ,NY,10002,2000,"{'latitude': '40.714498', 'longitude': '-73.981768', 'human_address': '{""address"": ""523 GRAND STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,707853,Store,JAC   ,527 CONVENIENCE STORE INC        ,527 CONVENIENCE STORE  ,527,MALCOLM X BLVD               ,             ,               ,NEW YORK          ,NY,10037,850,"{'latitude': '40.815006', 'longitude': '-73.940284', 'human_address': '{""address"": ""527 MALCOLM X BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10037""}'}",2095,757
New York,741994,Store,JAC   ,528 SUGAR HILL GOURMET DELI CORP ,528 SUGAR HILL GOURMET ,528,WEST 145TH ST                ,             ,               ,NEW YORK          ,NY,10031,2000,"{'latitude': '40.825935', 'longitude': '-73.949275', 'human_address': '{""address"": ""528 WEST 145TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,622659,Store,A     ,CHIANG RAY                       ,52 EAST GROCERY        ,302,E 52ND ST                    ,             ,               ,NEW YORK          ,NY,10022,900,"{'latitude': '40.755928', 'longitude': '-73.967117', 'human_address': '{""address"": ""302 E 52ND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10022""}'}",2095,749
New York,741423,Store,JAC   ,537 DELI GROCERY INC             ,537 DELI GROCERY       ,537,MALCOM X BLVD                ,             ,               ,NEW YORK          ,NY,10037,0,"{'latitude': '40.815536', 'longitude': '-73.939897', 'human_address': '{""address"": ""537 MALCOM X BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10037""}'}",2095,757
New York,738502,Store,JAC   ,53 MADISON FOOD CORP             ,53 MADISON FOOD        ,53,MADISON STREET                ,             ,               ,NEW YORK          ,NY,10038,0,"{'latitude': '40.711947', 'longitude': '-73.998038', 'human_address': '{""address"": ""53 MADISON STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}'}",2095,797
New York,723885,Store,JAC   ,545 KIPS BAY FOOD CORP           ,545 KIPS BAY FOOD CORP ,545,2ND AVE                      ,             ,               ,NEW YORK          ,NY,10016,1300,"{'latitude': '40.742423', 'longitude': '-73.977602', 'human_address': '{""address"": ""545 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,703266,Store,JABC  ,55 FULTON MARKET CORP            ,55 FULTON MARKET       ,55,FULTON ST                     ,             ,               ,NEW YORK          ,NY,10038,35000,"{'latitude': '40.708419', 'longitude': '-74.004808', 'human_address': '{""address"": ""55 FULTON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}'}",2095,797
New York,719897,Store,JAC   ,561 STRAIGHT DELI GROCER INC     ,561 STRAIGHT DELI GROCE,561,LENOX AVENUE                 ,             ,               ,NEW YORK          ,NY,10037,1800,"{'latitude': '40.816492', 'longitude': '-73.939211', 'human_address': '{""address"": ""561 LENOX AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10037""}'}",2095,757
New York,729217,Store,JAC   ,579 BREAD & BUTTER MARKET CORP   ,579 BREAD & BUTTER MARK,579,MAIN STREET                  ,             ,               ,NEW YORK          ,NY,10044,1500,"{'latitude': '40.762597', 'longitude': '-73.949363', 'human_address': '{""address"": ""579 MAIN STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10044""}'}",2095,800
New York,628945,Store,JAC   ,57 BAYARD MEAT MARKET INC        ,57 BAYARD MEAT MARKET  ,57,BAYARD ST                     ,             ,               ,NEW YORK          ,NY,10013,6000,"{'latitude': '40.715369', 'longitude': '-73.997748', 'human_address': '{""address"": ""57 BAYARD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,730399,Store,A     ,57 GROCERY CORP                  ,57 GROCERY CORP        ,57,PITT ST                       ,             ,               ,NEW YORK          ,NY,10002,2600,"{'latitude': '40.717669', 'longitude': '-73.982795', 'human_address': '{""address"": ""57 PITT ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,626893,Store,JAC   ,57 MARKET INC                    ,57 MARKET              ,363,W 57TH ST                    ,             ,               ,NEW YORK          ,NY,10019,2000,"{'latitude': '40.767837', 'longitude': '-73.9855', 'human_address': '{""address"": ""363 W 57TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,738879,Store,JAC   ,581 R & V FOOD CORP              ,581 R & V FOOD         ,581,W 207TH STREET               ,             ,               ,NEW YORK          ,NY,10034,1800,"{'latitude': '40.866932', 'longitude': '-73.920729', 'human_address': '{""address"": ""581 W 207TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,743076,Store,JAC   ,585 DELI CORP                    ,585 DELI               ,585,MALCOLM X BLVD               ,             ,               ,NEW YORK          ,NY,10037,2200,"{'latitude': '40.817399', 'longitude': '-73.938547', 'human_address': '{""address"": ""585 MALCOLM X BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10037""}'}",2095,757
New York,627797,Store,JAC   ,59 BAYARD MARKET INC             ,59 BAYARD MARKET       ,59,BAYARD ST                     ,             ,               ,NEW YORK          ,NY,10013,3000,"{'latitude': '40.715397', 'longitude': '-73.997831', 'human_address': '{""address"": ""59 BAYARD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,629169,Store,A     ,5TH AVE DOLLAR LLC               ,5TH AVE DOLLAR DSC STR ,2,W 46TH ST                      ,             ,               ,NEW YORK          ,NY,10036,8000,"{'latitude': '40.756289', 'longitude': '-73.979639', 'human_address': '{""address"": ""2 W 46TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,708542,Store,A     ,ISMAIL NAGI A                    ,600 GROCERY & CANDY    ,600,W 161ST ST                   ,             ,               ,NEW YORK          ,NY,10032,300,"{'latitude': '40.836605', 'longitude': '-73.943148', 'human_address': '{""address"": ""600 W 161ST ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,717806,Store,JAC   ,639 EXPRESS DELI FOOD CORP       ,639 EXPRESS DELI FOOD  ,639,MALCOM X BLVD                ,             ,               ,NEW YORK          ,NY,10037,1800,"{'latitude': '40.818416', 'longitude': '-73.937796', 'human_address': '{""address"": ""639 MALCOM X BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10037""}'}",2095,757
New York,740988,Store,JAC   ,67 DELI CORP                     ,67 DELI                ,67,LENOX AVENUE                  ,             ,               ,NEW YORK          ,NY,10026,0,"{'latitude': '40.800396', 'longitude': '-73.95096', 'human_address': '{""address"": ""67 LENOX AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10026""}'}",2095,753
New York,628318,Store,JAC   ,701 DELI INC                     ,701 DELI               ,701,LENOX AVE                    ,             ,               ,NEW YORK          ,NY,10039,900,"{'latitude': '40.820702', 'longitude': '-73.936137', 'human_address': '{""address"": ""701 LENOX AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10039""}'}",2095,798
New York,703460,Store,JAC   ,710 QUICK STOP INC               ,710 QUICK STOP         ,710,2ND AVE                      ,             ,               ,NEW YORK          ,NY,10016,2200,"{'latitude': '40.747473', 'longitude': '-73.973917', 'human_address': '{""address"": ""710 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,623702,Store,JAC   ,719 BROTHERS FAMOUS DELI CORP    ,719 BROTHERS FAMOUS DEL,719,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10019,2000,"{'latitude': '40.762762', 'longitude': '-73.989467', 'human_address': '{""address"": ""719 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,716092,Store,JAC   ,HAPPY JT TRADING INC             ,71 EAST BROADWAY STORE ,71-73,EAST BROADWAY              ,             ,               ,NEW YORK          ,NY,10002,2000,"{'latitude': '40.771825', 'longitude': '-73.963418', 'human_address': '{""address"": ""71 73 EAST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,744
New York,732975,Store,JAC   ,71 FRESH DELI & GROCERY INC      ,71 FRESH DELI & GROCERY,71,LEXINGTON AVE                 ,             ,               ,NEW YORK          ,NY,10010,900,"{'latitude': '40.741112', 'longitude': '-73.98358', 'human_address': '{""address"": ""71 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",2095,734
New York,706563,Store,JAC   ,72 APPLE FARM GROCERY CORP       ,72 GOURMET DELI SALAD &,434,E 72ND ST                    ,             ,               ,NEW YORK          ,NY,10021,2100,"{'latitude': '40.76709', 'longitude': '-73.954299', 'human_address': '{""address"": ""434 E 72ND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10021""}'}",2095,744
New York,721799,Store,JAC   ,GBY DELI GROCERY INC             ,72ND GOURMET DELI SALAD,434,E 72ND STREET                ,             ,               ,NEW YORK          ,NY,10021,1400,"{'latitude': '40.76709', 'longitude': '-73.954299', 'human_address': '{""address"": ""434 E 72ND STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10021""}'}",2095,744
New York,741119,Store,JAC   ,72ND ST GOURMET DELI CORP        ,72ND ST GOURMET DELI   ,1390,& 1/2 2ND AVENUE        ,             ,               ,NEW YORK          ,NY,10017,0,"{'latitude': '40.768526', 'longitude': '-73.958546', 'human_address': '{""address"": ""1390 1 2 2ND AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10017""}'}",2095,744
New York,724967,Store,JAC   ,74 NAGLE DELI GROCERY INC        ,74 NAGLE DELI GROCERY  ,74,NAGLE AVENUE                  ,             ,               ,NEW YORK          ,NY,10040,0,"{'latitude': '40.860323', 'longitude': '-73.928217', 'human_address': '{""address"": ""74 NAGLE AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10040""}'}",2095,799
New York,629277,Store,A     ,752 TOBACCO CANDY INC            ,752 TOBACCO CANDY      ,752,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10019,1000,"{'latitude': '40.763927', 'longitude': '-73.988608', 'human_address': '{""address"": ""752 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,725964,Store,JAC   ,76 GOURMET DELI INC              ,76 GOURMET DELI        ,1448,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10021,600,"{'latitude': '40.769995', 'longitude': '-73.954399', 'human_address': '{""address"": ""1448 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10021""}'}",2095,744
New York,714127,Store,JAC   ,76 MADISON GROCERY CORP          ,76 MADISON GROCERY     ,76,MADISON ST                    ,             ,               ,NEW YORK          ,NY,10002,0,"{'latitude': '40.712115', 'longitude': '-73.996729', 'human_address': '{""address"": ""76 MADISON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,724287,Store,JAC   ,77 AVE D GROCERY STORE CORP      ,77 AVE D GROCERY STORE ,77,AVENUE D                      ,             ,               ,NEW YORK          ,NY,10009,1000,"{'latitude': '40.72313', 'longitude': '-73.97955', 'human_address': '{""address"": ""77 AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,706671,Store,JAC   ,7955 AE COMPANY INC              ,7955 AE COMPANY        ,72,BAYARD ST                 ,             ,               ,NEW YORK          ,NY,10013,1000,"{'latitude': '40.715572', 'longitude': '-73.998339', 'human_address': '{""address"": ""72 BAYARD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,742356,Store,JAC   ,142 DSC LCC                      ,7-ELEVEN #35656B       ,142,DELANCY ST.              ,             ,               ,NEW YORK          ,NY,10002,3000,"{'latitude': '40.718217', 'longitude': '-73.986843', 'human_address': '{""address"": ""142 DELANCY ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,626206,Store,JAC   ,SAKONG Y SEUNG                   ,7-ELEVEN STORE 33579A  ,1453,3RD AVE                     ,             ,               ,NEW YORK          ,NY,10028,750,"{'latitude': '40.776418', 'longitude': '-73.95572', 'human_address': '{""address"": ""1453 3RD AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,626240,Store,JAC   ,RUCHIKA ENTERPRISES INC          ,7-ELEVEN STORE# 33616B ,1594,YORK AVE              ,             ,               ,NEW YORK          ,NY,10028,750,"{'latitude': '40.774701', 'longitude': '-73.94803', 'human_address': '{""address"": ""1594 YORK AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,626286,Store,JAC   ,R&A FOOD INC                     ,7 ELEVEN STORE 33633B  ,345,W 42ND ST              ,             ,               ,NEW YORK          ,NY,10036,2800,"{'latitude': '40.758024', 'longitude': '-73.991689', 'human_address': '{""address"": ""345 W 42ND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,628901,Store,JAC   ,KIM DONG JOO                     ,7-ELEVEN STORE 34707A  ,247,3RD AVE FRONT 1              ,             ,               ,NEW YORK          ,NY,10010,1800,"{'latitude': '40.737045', 'longitude': '-73.984095', 'human_address': '{""address"": ""247 3RD AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",2095,734
New York,739040,Store,JAC   ,7-ELEVEN INC                     ,7 ELEVEN STORE #34764H ,333,E 23RD STREET            ,             ,               ,NEW YORK          ,NY,10010,4000,"{'latitude': '40.737173', 'longitude': '-73.979195', 'human_address': '{""address"": ""333 E 23RD STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",2095,734
New York,709252,Store,JAC   ,7-ELEVEN INC                     ,7 ELEVEN STORE #34917J ,1412,FIRST AVE               ,             ,               ,NEW YORK          ,NY,10021,2400,"{'latitude': '40.769424', 'longitude': '-73.954816', 'human_address': '{""address"": ""1412 FIRST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10021""}'}",2095,744
New York,629216,Store,JAC   ,171 MADISON AVENUE RETAIL INC    ,7-ELEVEN STORE #35057  ,171,MADISON AVE                  ,             ,               ,NEW YORK          ,NY,10016,3500,"{'latitude': '40.747271', 'longitude': '-73.983316', 'human_address': '{""address"": ""171 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,629278,Store,JAC   ,5TH AVENUE WALI INC              ,7-ELEVEN STORE 35300A  ,224,5TH AVE                  ,             ,               ,NEW YORK          ,NY,10001,1500,"{'latitude': '40.743731', 'longitude': '-73.987994', 'human_address': '{""address"": ""224 5TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,734
New York,629256,Store,JAC   ,351 BOWERY STREET INC            ,7-ELEVEN STORE 35308A  ,351,BOWERY ST                ,             ,               ,NEW YORK          ,NY,10003,1100,"{'latitude': '40.726574', 'longitude': '-73.991648', 'human_address': '{""address"": ""351 BOWERY ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10003""}'}",2095,719
New York,629417,Store,JAC   ,NDL FOOD INC                     ,7-ELEVEN STORE 35472A  ,110,LAFAYETTE ST           ,             ,               ,NEW YORK          ,NY,10013,0,"{'latitude': '40.718178', 'longitude': '-74.000746', 'human_address': '{""address"": ""110 LAFAYETTE ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,705988,Store,JAC   ,AHMAD ASAD SYED AHMAD SALMA      ,7 ELEVEN STORE #35516B ,555,W 42ND ST                  ,             ,               ,NEW YORK          ,NY,10036,1500,"{'latitude': '40.760646', 'longitude': '-73.997855', 'human_address': '{""address"": ""555 W 42ND ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,733456,Store,JAC   ,ISHANI CONVENIENCE INC           ,7 ELEVEN STORE #35522C ,600,COLUMBUS AVE           ,             ,               ,NEW YORK          ,NY,10024,600,"{'latitude': '40.788591', 'longitude': '-73.970637', 'human_address': '{""address"": ""600 COLUMBUS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10024""}'}",2095,751
New York,741360,Store,JAC   ,7 ELEVEN INC                     ,7 ELEVEN STORE #35522L ,600,COLUMBUS DRIVE           ,             ,               ,NEW YORK          ,NY,10024,0,"{'latitude': '40.788591', 'longitude': '-73.970637', 'human_address': '{""address"": ""600 COLUMBUS DRIVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10024""}'}",2095,751
New York,709754,Store,JAC   ,MASSOLA MANAGEMENT 368 CORP      ,7 ELEVEN STORE #35621A ,368,8TH AVE                ,             ,               ,NEW YORK          ,NY,10001,18000,"{'latitude': '40.748759', 'longitude': '-73.995946', 'human_address': '{""address"": ""368 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,713531,Store,JAC   ,302 CHELSEA FOODS INC            ,7-ELEVEN STORE #35630A ,302,8TH AVE                  ,             ,               ,NEW YORK          ,NY,10001,200,"{'latitude': '40.746712', 'longitude': '-73.997438', 'human_address': '{""address"": ""302 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,737283,Store,JAC   ,7-ELEVEN INC                     ,7 ELEVEN STORE #35630J ,302,8TH AVENUE             ,             ,               ,NEW YORK          ,NY,10001,1800,"{'latitude': '40.746712', 'longitude': '-73.997438', 'human_address': '{""address"": ""302 8TH AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,704827,Store,JAC   ,NAPOLITANO SAL                   ,7 ELEVEN STORE #35642A ,239,E 14TH ST                  ,             ,               ,NEW YORK          ,NY,10003,2000,"{'latitude': '40.732605', 'longitude': '-73.985561', 'human_address': '{""address"": ""239 E 14TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10003""}'}",2095,719
New York,709802,Store,JAC   ,ASHANI ENTERPRISE INC            ,7 ELEVEN STORE #35647A ,1160,1ST AVE               ,             ,               ,NEW YORK          ,NY,10065,3000,"{'latitude': '40.762443', 'longitude': '-73.959906', 'human_address': '{""address"": ""1160 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10065""}'}",2095,
New York,731966,Store,JAC   ,JASAA GROUP INC                  ,7 ELEVEN STORE # 35670B,1683,1ST AVE                   ,             ,               ,NEW YORK          ,NY,10128,0,"{'latitude': '40.777681', 'longitude': '-73.948773', 'human_address': '{""address"": ""1683 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10128""}'}",2095,583
New York,738439,Store,JAC   ,SMS CS LLC                       ,7 ELEVEN STORE #35702C ,813,BROADWAY                 ,             ,               ,NEW YORK          ,NY,10003,1800,"{'latitude': '40.732947', 'longitude': '-73.991184', 'human_address': '{""address"": ""813 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10003""}'}",2095,719
New York,719006,Store,JAC   ,DM CHAUDHARI LLC                 ,7 ELEVEN STORE #35710A ,311,BROADWAY                 ,             ,               ,NEW YORK          ,NY,10007,2000,"{'latitude': '40.715479', 'longitude': '-74.005215', 'human_address': '{""address"": ""311 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10007""}'}",2095,600
New York,717944,Store,JAC   ,182 5TH AVE RETAIL CORP          ,7 ELEVEN STORE #35819A ,182,5TH AVE                      ,             ,               ,NEW YORK          ,NY,10010,3000,"{'latitude': '40.741217', 'longitude': '-73.989818', 'human_address': '{""address"": ""182 5TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",2095,734
New York,737087,Store,JAC   ,PRIZE PARAGON INC                ,7 ELEVEN STORE #35823B ,1239,2ND AVE               ,             ,               ,NEW YORK          ,NY,10065,0,"{'latitude': '40.764114', 'longitude': '-73.96179', 'human_address': '{""address"": ""1239 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10065""}'}",2095,
New York,718310,Store,JAC   ,2567 BROADWAY INC                ,7 ELEVEN STORE #35866B ,2567,BROADWAY              ,             ,               ,NEW YORK          ,NY,10025,0,"{'latitude': '40.794918', 'longitude': '-73.97171', 'human_address': '{""address"": ""2567 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,739955,Store,JAC   ,DAHMOUH HAMZA                    ,7 ELEVEN STORE #35866C ,2567,BROADWAY                ,             ,               ,NEW YORK          ,NY,10025,0,"{'latitude': '40.794918', 'longitude': '-73.97171', 'human_address': '{""address"": ""2567 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,719005,Store,JAC   ,243 W 34TH ST RETAIL CORP        ,7 ELEVEN STORE #35895A ,243,W 34TH ST                  ,             ,               ,NEW YORK          ,NY,10001,1800,"{'latitude': '40.751658', 'longitude': '-73.992195', 'human_address': '{""address"": ""243 W 34TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,720050,Store,JAC   ,BADWAL CORP                      ,7 ELEVEN STORE #36008A ,194,7TH AVE                ,             ,               ,NEW YORK          ,NY,10011,0,"{'latitude': '40.743036', 'longitude': '-73.996403', 'human_address': '{""address"": ""194 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,709753,Store,JAC   ,MASSOLA MANAGEMENT 881 CORP      ,7 ELEVEN STORE #36477A ,881,8TH AVE                ,             ,               ,NEW YORK          ,NY,10019,0,"{'latitude': '40.763985', 'longitude': '-73.984877', 'human_address': '{""address"": ""881 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,736313,Store,JAC   ,GAZAL INC                        ,7 ELEVEN STORE #36478A ,111,JOHN ST                    ,             ,               ,NEW YORK          ,NY,10038,0,"{'latitude': '40.707646', 'longitude': '-74.005717', 'human_address': '{""address"": ""111 JOHN ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}'}",2095,797
New York,715012,Store,JAC   ,MEIR & COMPANY INC               ,7 ELEVEN STORE #36678A ,170,AVENUE A                     ,             ,               ,NEW YORK          ,NY,10009,0,"{'latitude': '40.72619', 'longitude': '-73.9773', 'human_address': '{""address"": ""170 AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,707584,Store,JAC   ,111 FULTON ST RETAIL CORP        ,7 ELEVEN STORE #36797  ,111,FULTON ST                    ,             ,               ,NEW YORK          ,NY,10038,2900,"{'latitude': '40.709742', 'longitude': '-74.00676', 'human_address': '{""address"": ""111 FULTON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10038""}'}",2095,797
New York,707583,Store,JAC   ,135 W 3RD ST RETAIL CORP         ,7 ELEVEN STORE #36799A ,135,W 3RD ST                     ,             ,               ,NEW YORK          ,NY,10012,0,"{'latitude': '40.730833', 'longitude': '-74.000944', 'human_address': '{""address"": ""135 W 3RD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10012""}'}",2095,736
New York,709730,Store,JAC   ,7-ELEVEN INC                     ,7 ELEVEN STORE #36979H ,246,WEST 23RD ST           ,             ,               ,NEW YORK          ,NY,10011,0,"{'latitude': '40.744877', 'longitude': '-73.997489', 'human_address': '{""address"": ""246 WEST 23RD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
